DATOS TÉCNICOS Y TRAZABILIDAD							
Esta pestaña conserva el texto original, la descripción olfativa, la ruta de imagen y la fuente de verificación.							
							
Código	Nombre original exacto	Descripción olfativa	Ruta de imagen	Fuente	Orden original	Control de duplicado	Estado de ficha
AP-0516	AMBER OUD DUBAI NIGHT HOMBRE 100ML EDP AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/amber_oud_dubai_night_hombre_100ml_edp_al_haramain_e0ff7927d6.webp		532	Único	Pendiente
AP-0510	AMBER OUD EXCLUSIF EMERALD HOMBRE 60ML EDP AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/amber_oud_exclusif_emerald_hombre_60ml_edp_al_haramain_63a104782d.webp		526	Único	Pendiente
AP-0506	AMBER OUD GOLD DUBAI 75ML EDP UNISEX AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/amber_oud_gold_dubai_75ml_edp_unisex_al_haramain_955efc40ae.webp		522	Único	Pendiente
AP-0512	AMBER OUD ROUGE UNISEX 100ML EDP AL HARAMAIN	Salida: azafrán. Corazón: jazmín. Fondo: ámbar gris, almizcle y white cedar extract.	img/perfumes/amber_oud_rouge_unisex_100ml_edp_al_haramain_02b1b46b1f.webp	https://www.fragrantica.com/perfume/al-haramain-perfumes/amber-oud-rouge-66100.html	528	Único	Ficha verificada
AP-0513	AMBER OUD RUBI UNISEX 100ML EDP AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/amber_oud_rubi_unisex_100ml_edp_al_haramain_1ac1b1f670.webp		529	Único	Pendiente
AP-0511	AMBER OUD ULTRA VIOLET UNISEX 60ML EDP AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/amber_oud_ultra_violet_unisex_60ml_edp_al_haramain_dcab72406b.webp		527	Único	Pendiente
AP-0514	AMBER OUD WHITE EDITION UNISEX 100ML EDP AL HARAMAIN	Salida: bergamota y naranja. Corazón: jazmín, rosa, fresia y cyclamen. Fondo: pachulí, almizcle, vetiver y vainilla.	img/perfumes/amber_oud_white_edition_unisex_100ml_edp_al_haramain_20796b1e91.webp	https://www.fragrantica.com/perfume/al-haramain-perfumes/amber-oud-white-edition-73210.html	530	Único	Ficha verificada
AP-0520	L ADVENTURE HOMBRE 100ML EDP AL HARAMAIN	Salida: limón (lima ácida), bergamota y elemi. Corazón: notas amaderadas, jazmín y lirio de los valles (muguete). Fondo: almizcle, pachulí y ámbar.	img/perfumes/l_adventure_hombre_100ml_edp_al_haramain_96ebdaa253.webp	https://www.fragrantica.com/perfume/al-haramain-perfumes/l-aventure-40405.html	536	Único	Ficha verificada
AP-0521	L ADVENTURE MUJER 100ML EDP  AL HARAMAIN	Salida: piña, grosella negra, bergamota y wild berries. Corazón: cedro, fresia y rosa. Fondo: almizcle, sándalo, ámbar y vainilla.	img/perfumes/l_adventure_mujer_100ml_edp_al_haramain_6efb0fb472.webp	https://www.fragrantica.com/perfume/al-haramain-perfumes/l-aventure-femme-51820.html	537	Único	Ficha verificada
AP-0525	L ADVENTURE BLANCHE UNISEX 100ML EDT AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/l_adventure_blanche_unisex_100ml_edt_al_haramain_6c0c8e21c7.webp		541	Único	Pendiente
AP-0517	L ADVENTURE CIEL UNISEX 100ML EDP AL HARAMAIN	Salida: bergamota, citrus y limón (lima ácida). Corazón: violet leaf, jasmine tea y lavanda. Fondo: sándalo, ámbar gris y almizcle.	img/perfumes/l_adventure_ciel_unisex_100ml_edp_al_haramain_b90eeb0753.webp	https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Ciel-94349.html	533	Único	Ficha verificada
AP-0518	L ADVENTURE FRAICHE HOMBRE 100ML EDP AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/l_adventure_fraiche_hombre_100ml_edp_al_haramain_c88c17dd39.webp		534	Único	Pendiente
AP-0522	L ADVENTURE GOLD MUJER 100ML EDP AL HARAMAIN	Salida: bergamota, grosella negra y green leaves. Corazón: lirio de los valles (muguete), ciruela, jazmín y rosa. Fondo: almizcle, vainilla y sándalo.	img/perfumes/l_adventure_gold_mujer_100ml_edp_al_haramain_bbba3bf43c.webp	https://www.fragrantica.com/perfume/al-haramain-perfumes/l-aventure-gold-73211.html	538	Único	Ficha verificada
AP-0524	L ADVENTURE INTENSE HOMBRE 100ML EDP AL HARAMAIN	Salida: bergamota, limón (lima ácida) y elemi. Corazón: notas amaderadas, jazmín y lirio de los valles (muguete). Fondo: almizcle, ámbar y pachulí.	img/perfumes/l_adventure_intense_hombre_100ml_edp_al_haramain_f5233e3c21.webp	https://www.fragrantica.com/perfume/al-haramain-perfumes/l-aventure-intense-58870.html	540	Único	Ficha verificada
AP-0519	L ADVENTURE IRIS UNISEX 100ML EDP AL HARAMAIN	Salida: limón (lima ácida), bergamota, cardamomo y notas verdes. Corazón: iris, aromatic notes, clary sage y jazmín. Fondo: vainilla, ámbar, almizcle y benjuí.	img/perfumes/l_adventure_iris_unisex_100ml_edp_al_haramain_2cbd3121e5.webp	https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Iris-94351.html	535	Único	Ficha verificada
AP-0523	L ADVENTURE ROSE MUJER 100ML EDP AL HARAMAIN	Salida: rosa, cítricos y bayas rojas. Corazón: rosa y jazmín. Fondo: almizcle y ámbar.	img/perfumes/l_adventure_rose_mujer_100ml_edp_al_haramain_6157221f48.webp	https://www.fragrantica.com/perfume/al-haramain-perfumes/l-aventure-rose-73209.html	539	Único	Ficha verificada
AP-2397	MINI AL HARAMAIN AMBER OUD GOLD EDITION 10ML EDP	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/mini_al_haramain_amber_oud_gold_edition_10ml_edp_698031a5b2.webp		2432	Único	No aplica
AP-0500	SIGNATURE HOMBRE 100ML EDP AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/signature_hombre_100ml_edp_al_haramain_5a13041ee5.webp		516	Único	Pendiente
AP-0501	SIGNATURE ROSE GOLD MUJER 100ML EDP AL HARAMAIN	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/signature_rose_gold_mujer_100ml_edp_al_haramain_2e2e2f62f4.webp		517	Único	Pendiente
AP-0047	BLUEBERRY FOREST UNISEX 80ML EDP ANFAR	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/blueberry_forest_unisex_80ml_edp_anfar_0920475b52.webp		47	Único	Pendiente
AP-0046	BOSCOTTI TRUFFLE UNISEX 80ML EDP ANFAR	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/boscotti_truffle_unisex_80ml_edp_anfar_ace12edfbf.webp		46	Único	Pendiente
AP-0045	COTTON CANDY UNISEX 80ML EDP ANFAR	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/cotton_candy_unisex_80ml_edp_anfar_cff5f86ebc.webp		45	Único	Pendiente
AP-0044	MIDNIGHT FROST INTENSE UNISEX 80ML EDP ANFAR	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/midnight_frost_intense_unisex_80ml_edp_anfar_0272704065.webp		44	Único	Pendiente
AP-0043	MIDNIGHT FROST TANGERINE UNISEX 80ML EDP ANFAR	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/midnight_frost_tangerine_unisex_80ml_edp_anfar_a23f3dca8d.webp		43	Único	Pendiente
AP-0042	PISTACHIO KUNAFA UNISEX 80ML EDP ANFAR	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/pistachio_kunafa_unisex_80ml_edp_anfar_a8f1b4d52a.webp		42	Único	Pendiente
AP-0935	SOPHIE LA GIRAFE UNISEX 100ML EDT ANGEL COSMETICS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/sophie_la_girafe_unisex_100ml_edt_angel_cosmetics_d6e20c4326.webp		961	Único	Pendiente
AP-1577	ANIMAL DE ANIMAL MUJER 100ML EDT ANIMALE PARLIUX	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/animal_de_animal_mujer_100ml_edt_animale_parliux_f0469f0511.webp		1607	Único	Pendiente
AP-1578	ANIMAL LOVE MUJER 100ML EDP ANIMALE PARLIUX	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/animal_love_mujer_100ml_edp_animale_parliux_6e1e9f6600.webp		1608	Único	Pendiente
AP-0955	ANIMAL SPORT HOMBRE 100ML EDT ANIMALE PARLIUX	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/animal_sport_hombre_100ml_edt_animale_parliux_6951651907.webp		982	Único	Pendiente
AP-0953	ANIMALE HOMBRE 100ML EDT ANIMALE PARLIUX	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/animale_hombre_100ml_edt_animale_parliux_428597b8f1.webp		980	Único	Pendiente
AP-0954	ANIMALE HOMBRE 200ML EDT ANIMALE PARLIUX	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/animale_hombre_200ml_edt_animale_parliux_1e5e5a56a0.webp		981	Único	Pendiente
AP-0984	BLACK SEDUCTION HOMBRE 100ML EDT ANTONIO BANDERAS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/black_seduction_hombre_100ml_edt_antonio_banderas_022f7ddee6.webp		1011	Único	Pendiente
AP-0985	BLACK SEDUCTION HOMBRE 200ML EDT ANTONIO BANDERAS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/black_seduction_hombre_200ml_edt_antonio_banderas_148da201b5.webp		1012	Único	Pendiente
AP-0982	BLUE SEDUCTION HOMBRE 100ML EDT ANTONIO BANDERAS	Salida: melón, bergamota, menta y grosella negra. Corazón: sea water, manzana verde, cappuccino y cardamomo. Fondo: ámbar y woodsy notes.	img/perfumes/blue_seduction_hombre_100ml_edt_antonio_banderas_0868939ce7.webp	https://www.fragrantica.com/perfume/antonio-banderas/blue-seduction-1088.html	1009	Único	Ficha verificada
AP-0983	BLUE SEDUCTION HOMBRE 200ML EDT ANTONIO BANDERAS	Salida: melón, bergamota, menta y grosella negra. Corazón: sea water, manzana verde, cappuccino y cardamomo. Fondo: ámbar y woodsy notes.	img/perfumes/blue_seduction_hombre_200ml_edt_antonio_banderas_30a562fb05.webp	https://www.fragrantica.com/perfume/antonio-banderas/blue-seduction-1088.html	1010	Único	Ficha verificada
AP-1617	BLUE SEDUCTION MUJER 200ML EDT ANTONIO BANDERAS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/blue_seduction_mujer_200ml_edt_antonio_banderas_648a35332d.webp		1647	Único	Pendiente
AP-1616	BLUE SEDUCTION MUJER 80ML EDT ANTONIO BANDERAS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/blue_seduction_mujer_80ml_edt_antonio_banderas_4545ef7896.webp		1646	Único	Pendiente
AP-0997	DIAVOLO HOMBRE 200ML EDT ANTONIO BANDERAS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/diavolo_hombre_200ml_edt_antonio_banderas_539e0a794a.webp		1024	Único	Pendiente
AP-1614	HER SECRET DESIRE MUJER 80ML EDT ANTONIO BANDERAS	Salida: raspberry y bergamota. Corazón: violeta, orris, indian jasmine y neroli. Fondo: vainilla, sándalo y balsam fir.	img/perfumes/her_secret_desire_mujer_80ml_edt_antonio_banderas_1dd68dacc6.webp	https://www.fragrantica.com/perfume/antonio-banderas/her-secret-desire-58270.html	1644	Único	Ficha verificada
AP-1615	HER SECRET NIGHT MUJER 80ML EDT ANTONIO BANDERAS	Salida: grosella negra, manzana verde, mandarina y limón (lima ácida). Corazón: flor de azahar del naranjo y gardenia. Fondo: haba tonka, pachulí, ámbar y sándalo.	img/perfumes/her_secret_night_mujer_80ml_edt_antonio_banderas_e5573cd4bd.webp	https://www.fragrantica.com/perfume/antonio-banderas/her-secret-night-38958.html	1645	Único	Ficha verificada
AP-1612	HER SECRET PINK ABSOLU MUJER 80ML EDT ANTONIO BANDERAS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/her_secret_pink_absolu_mujer_80ml_edt_antonio_banderas_e6fbd6b1b7.webp		1642	Único	Pendiente
AP-1613	HER SECRET TEMPTATION MUJER 80ML EDT ANTONIO BANDERAS	Salida: pimienta rosa y neroli. Corazón: iris, rosa y jazmín. Fondo: sugar cane, pachulí, ámbar y almizcle.	img/perfumes/her_secret_temptation_mujer_80ml_edt_antonio_banderas_1b287e0bb8.webp	https://www.fragrantica.com/perfume/antonio-banderas/her-secret-temptation-45152.html	1643	Único	Ficha verificada
AP-0986	KING OF SEDUCTION HOMBRE 100ML EDT ANTONIO BANDERAS	Salida: piña, bergamota, melón y toronja (pomelo). Corazón: sea notes, jazmín, cardamomo y neroli. Fondo: vetiver, white musk, cedro y suede.	img/perfumes/king_of_seduction_hombre_100ml_edt_antonio_banderas_86a2879023.webp	https://www.fragrantica.com/perfume/antonio-banderas/king-of-seduction-26412.html	1013	Único	Ficha verificada
AP-0987	KING OF SEDUCTION HOMBRE 200ML EDT ANTONIO BANDERAS	Salida: piña, bergamota, melón y toronja (pomelo). Corazón: sea notes, jazmín, cardamomo y neroli. Fondo: vetiver, white musk, cedro y suede.	img/perfumes/king_of_seduction_hombre_200ml_edt_antonio_banderas_c337130e6d.webp	https://www.fragrantica.com/perfume/antonio-banderas/king-of-seduction-26412.html	1014	Único	Ficha verificada
AP-0988	KING OF SEDUCTION ABSOLUTE HOMBRE 100ML EDT ANTONIO BANDERAS	Salida: toronja (pomelo), pomelo, wormwood y green almond. Corazón: sea notes, lavanda y cardamomo. Fondo: cuero, vetiver y musgo de roble.	img/perfumes/king_of_seduction_absolute_hombre_100ml_edt_antonio_banderas_10817cac22.webp	https://www.fragrantica.com/perfume/antonio-banderas/king-of-seduction-absolute-31525.html	1015	Único	Ficha verificada
AP-0989	KING OF SEDUCTION ABSOLUTE HOMBRE 200ML EDT ANTONIO BANDERAS	Salida: toronja (pomelo), pomelo, wormwood y green almond. Corazón: sea notes, lavanda y cardamomo. Fondo: cuero, vetiver y musgo de roble.	img/perfumes/king_of_seduction_absolute_hombre_200ml_edt_antonio_banderas_27ea0cdca6.webp	https://www.fragrantica.com/perfume/antonio-banderas/king-of-seduction-absolute-31525.html	1016	Único	Ficha verificada
AP-0990	POWER OF SEDUCTION HOMBRE 100ML EDT ANTONNIO BANDERAS	Salida: manzana y bergamota. Corazón: lavanda, abrótano y clary sage. Fondo: notas amaderadas, moss, haba tonka y ámbar.	img/perfumes/power_of_seduction_hombre_100ml_edt_antonnio_banderas_608608093f.webp	https://www.fragrantica.com/perfume/antonio-banderas/power-of-seduction-51087.html	1017	Único	Ficha verificada
AP-0991	POWER OF SEDUCTION HOMBRE 200ML EDT ANTONNIO BANDERAS	Salida: manzana y bergamota. Corazón: lavanda, abrótano y clary sage. Fondo: notas amaderadas, moss, haba tonka y ámbar.	img/perfumes/power_of_seduction_hombre_200ml_edt_antonnio_banderas_7c1c2ba7e5.webp	https://www.fragrantica.com/perfume/antonio-banderas/power-of-seduction-51087.html	1018	Único	Ficha verificada
AP-1618	QUEEN OF SEDUCTION MUJER 80ML EDT ANTONIO BANDERAS	Salida: watery notes, toronja (pomelo) y raspberry. Corazón: peony, jazmín, iris y pimienta rosa. Fondo: suede, cedro y ámbar.	img/perfumes/queen_of_seduction_mujer_80ml_edt_antonio_banderas_49334a6ba3.webp	https://www.fragrantica.com/perfume/antonio-banderas/queen-of-seduction-37470.html	1648	Único	Ficha verificada
AP-0993	THE ICON HOMBRE 100ML EDT ANTONIO BANDERAS	Salida: toronja (pomelo) y pimienta negra. Corazón: lavanda y sage. Fondo: sándalo y musgo de roble.	img/perfumes/the_icon_hombre_100ml_edt_antonio_banderas_19a71ceacf.webp	https://www.fragrantica.com/perfume/antonio-banderas/the-icon-64487.html	1020	Único	Ficha verificada
AP-0995	THE ICON HOMBRE 100ML EDP ANTONIO BANDERAS	Salida: toronja (pomelo), pimienta negra y enebro. Corazón: lavanda, suede y cypress. Fondo: benjuí, pachulí, labdanum y vetiver.	img/perfumes/the_icon_hombre_100ml_edp_antonio_banderas_2ba1e73426.webp	https://www.fragrantica.com/perfume/antonio-banderas/the-icon-eau-de-parfum-71729.html	1022	Único	Ficha verificada
AP-0994	THE ICON HOMBRE 200ML EDT ANTONIO BANDERAS	Salida: toronja (pomelo) y pimienta negra. Corazón: lavanda y sage. Fondo: sándalo y musgo de roble.	img/perfumes/the_icon_hombre_200ml_edt_antonio_banderas_ab06f7cf72.webp	https://www.fragrantica.com/perfume/antonio-banderas/the-icon-64487.html	1021	Único	Ficha verificada
AP-1610	THE ICON DE ANTONIO BANDERAS MUJER 100ML EDP ANTONIO BANDERAS	Salida: pera, bergamota, grosella negra y tangerine. Corazón: flor de azahar del naranjo, lavanda, jazmín y fresia. Fondo: vainilla, haba tonka, almizcle y sándalo.	img/perfumes/the_icon_de_antonio_banderas_mujer_100ml_edp_antonio_banderas_fb28911b73.webp	https://www.fragrantica.com/perfume/antonio-banderas/the-icon-eau-de-parfum-for-women-81462.html	1640	Único	Ficha verificada
AP-0996	THE ICON ELIXIR HOMBRE 100ML EDP ANTONIO BANDERAS	Salida: cítricos, spices, cardamomo y jengibre. Corazón: lavanda, marine notes y sea salt. Fondo: almizcle y woodsy notes.	img/perfumes/the_icon_elixir_hombre_100ml_edp_antonio_banderas_81147a6810.webp	https://www.fragrantica.com/perfume/antonio-banderas/the-icon-elixir-81410.html	1023	Único	Ficha verificada
AP-1611	THE ICON SPLENDID DE ANTONIO BANDERAS MUJER 100ML EDP  ANTONIO BANDERAS	Salida: pimienta negra, pera y tangerine. Corazón: peony, flor de azahar del naranjo y guayacan. Fondo: praline, rosa, almizcle y sándalo.	img/perfumes/the_icon_splendid_de_antonio_banderas_mujer_100ml_edp_antonio_banderas_59d1a879e8.webp	https://www.fragrantica.com/perfume/Antonio-Banderas/The-Icon-Splendid-91244.html	1641	Único	Ficha verificada
AP-0992	THE ICON SUPREME HOMBRE 100ML EDP ANTONIO BANDERAS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/the_icon_supreme_hombre_100ml_edp_antonio_banderas_e4aac8ed35.webp		1019	Único	Pendiente
AP-0942	AGUA BRAVA HOMBRE 100ML EDC ANTONIO PUIG	Salida: lavanda, amalfi lemon, bergamota y sage. Corazón: pine, bay leaf, thyme y clove. Fondo: oak moss, vetiver, cuero y sándalo.	img/perfumes/agua_brava_hombre_100ml_edc_antonio_puig_22e2329a9c.webp	https://www.fragrantica.com/perfume/antonio-puig/agua-brava-12673.html	969	Único	Ficha verificada
AP-0052	COCONUT CHIFFON UNISEX 100ML EDP ARABIYAT	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/coconut_chiffon_unisex_100ml_edp_arabiyat_ef455630d5.webp		52	Único	Pendiente
AP-0051	COTTON BLUSH UNISEX 100ML EDP ARABIYAT	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/cotton_blush_unisex_100ml_edp_arabiyat_f86d0c8f35.webp		51	Único	Pendiente
